,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_bin,param_max_depth,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_for_bin,param_subsample_freq,params
67,-2.3401946583538438,-2.4013048545577487,-2.2921611390331904,-2.344553550648261,0.04466421099830879,25,150.33368714650473,55.13263993613871,51.132590452829994,7.079355106662547,0.8603671095245091,0.013319768662110364,868,100,45,5.2466899576626576,265,59,1.0,0.059581338256413575,17.24425961761086,0.2897918399633663,368696,7,"OrderedDict([('colsample_bytree', 0.8603671095245091), ('learning_rate', 0.013319768662110364), ('max_bin', 868), ('max_depth', 100), ('min_child_samples', 45), ('min_child_weight', 5.2466899576626576), ('n_estimators', 265), ('num_leaves', 59), ('reg_alpha', 1.0), ('reg_lambda', 0.059581338256413575), ('scale_pos_weight', 17.24425961761086), ('subsample', 0.2897918399633663), ('subsample_for_bin', 368696), ('subsample_freq', 7)])"
68,-2.3883477960780843,-2.3907816182580617,-2.2814040615834488,-2.3535111586398645,0.05099709767577303,44,352.05413913726807,130.5404890585883,117.73117820421855,20.39149459536203,1.0,0.009468679840359883,100,100,50,9.65866959305474,500,100,1e-09,1.2397632192840475,1e-06,0.30185100170326923,284382,1,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.009468679840359883), ('max_bin', 100), ('max_depth', 100), ('min_child_samples', 50), ('min_child_weight', 9.65866959305474), ('n_estimators', 500), ('num_leaves', 100), ('reg_alpha', 1e-09), ('reg_lambda', 1.2397632192840475), ('scale_pos_weight', 1e-06), ('subsample', 0.30185100170326923), ('subsample_for_bin', 284382), ('subsample_freq', 1)])"
69,-2.3567128855733537,-2.452765739655241,-2.2740186603368877,-2.3611657618551605,0.073041087394225,53,255.99082430203757,91.04212993401396,96.405517578125,15.968623493920571,0.6058342769181455,0.05004927376911533,578,25,22,1e-07,500,56,1.7055984111411203e-05,2.641184516140419e-06,1e-06,1.0,464369,4,"OrderedDict([('colsample_bytree', 0.6058342769181455), ('learning_rate', 0.05004927376911533), ('max_bin', 578), ('max_depth', 25), ('min_child_samples', 22), ('min_child_weight', 1e-07), ('n_estimators', 500), ('num_leaves', 56), ('reg_alpha', 1.7055984111411203e-05), ('reg_lambda', 2.641184516140419e-06), ('scale_pos_weight', 1e-06), ('subsample', 1.0), ('subsample_for_bin', 464369), ('subsample_freq', 4)])"
70,-2.3580718908017544,-2.4939872497715307,-2.3168334873520045,-2.389630875975097,0.07568725583490224,73,51.3582710425059,19.068149262348705,12.905978759129843,1.6169564785932058,0.541956378664735,0.28466582321089723,983,86,15,1e-07,59,100,4.4448034537336585e-08,5.746574553127614,1.0478647423617113e-05,0.9004719379615125,226932,0,"OrderedDict([('colsample_bytree', 0.541956378664735), ('learning_rate', 0.28466582321089723), ('max_bin', 983), ('max_depth', 86), ('min_child_samples', 15), ('min_child_weight', 1e-07), ('n_estimators', 59), ('num_leaves', 100), ('reg_alpha', 4.4448034537336585e-08), ('reg_lambda', 5.746574553127614), ('scale_pos_weight', 1.0478647423617113e-05), ('subsample', 0.9004719379615125), ('subsample_for_bin', 226932), ('subsample_freq', 0)])"
71,-2.323728302227248,-2.420073868694498,-2.27127304725539,-2.3383584060590454,0.06162224202799503,14,399.9409994284312,149.1279902404136,107.04078825314839,14.577619532720467,0.66569314140346,0.010702884992222467,690,100,25,6.315598646836826,473,100,0.0020166369200728595,1e-09,1e-06,1.0,270238,0,"OrderedDict([('colsample_bytree', 0.66569314140346), ('learning_rate', 0.010702884992222467), ('max_bin', 690), ('max_depth', 100), ('min_child_samples', 25), ('min_child_weight', 6.315598646836826), ('n_estimators', 473), ('num_leaves', 100), ('reg_alpha', 0.0020166369200728595), ('reg_lambda', 1e-09), ('scale_pos_weight', 1e-06), ('subsample', 1.0), ('subsample_for_bin', 270238), ('subsample_freq', 0)])"
72,-2.391368962366947,-2.3809544446425126,-2.2806276066723585,-2.3509836712272727,0.0499306012354453,39,300.0647328694661,113.30633962006523,85.74478236834209,10.779278230294812,0.5605439316907443,0.00964715440893782,133,100,11,10.0,394,99,0.00016392433980566296,1e-09,1e-06,1.0,119354,7,"OrderedDict([('colsample_bytree', 0.5605439316907443), ('learning_rate', 0.00964715440893782), ('max_bin', 133), ('max_depth', 100), ('min_child_samples', 11), ('min_child_weight', 10.0), ('n_estimators', 394), ('num_leaves', 99), ('reg_alpha', 0.00016392433980566296), ('reg_lambda', 1e-09), ('scale_pos_weight', 1e-06), ('subsample', 1.0), ('subsample_for_bin', 119354), ('subsample_freq', 7)])"
73,-2.429029660078073,-2.425081710027053,-2.3654300146620377,-2.4065137949223883,0.029095295470366506,80,48.82717760403951,17.60404794649953,8.690331856409708,1.2285373338582142,0.38827319659622145,0.13232658703980946,1000,100,33,0.5882586007616574,129,2,0.00346937067807449,17.052180496328635,0.00020661203842003295,0.7051450334824846,483695,3,"OrderedDict([('colsample_bytree', 0.38827319659622145), ('learning_rate', 0.13232658703980946), ('max_bin', 1000), ('max_depth', 100), ('min_child_samples', 33), ('min_child_weight', 0.5882586007616574), ('n_estimators', 129), ('num_leaves', 2), ('reg_alpha', 0.00346937067807449), ('reg_lambda', 17.052180496328635), ('scale_pos_weight', 0.00020661203842003295), ('subsample', 0.7051450334824846), ('subsample_for_bin', 483695), ('subsample_freq', 3)])"
74,-2.4294747900349045,-2.391594710152876,-2.3433676367577063,-2.388145712315162,0.03523759498924543,72,99.13290341695149,38.70769888278153,52.63095863660177,6.814820163757224,0.01,0.30800932560369637,100,100,17,8.339496852605972,196,71,5.14080177557455e-05,14.341803920583269,0.415038062963839,0.322635625901045,100000,2,"OrderedDict([('colsample_bytree', 0.01), ('learning_rate', 0.30800932560369637), ('max_bin', 100), ('max_depth', 100), ('min_child_samples', 17), ('min_child_weight', 8.339496852605972), ('n_estimators', 196), ('num_leaves', 71), ('reg_alpha', 5.14080177557455e-05), ('reg_lambda', 14.341803920583269), ('scale_pos_weight', 0.415038062963839), ('subsample', 0.322635625901045), ('subsample_for_bin', 100000), ('subsample_freq', 2)])"
75,-2.4509602567740036,-2.396244250447727,-2.384889750076126,-2.410698085765952,0.02884456020793013,81,101.3858847618103,39.997219591460606,68.49305327733357,8.295191995330715,0.01,0.031698696823325774,100,100,37,6.245849787340317,248,61,0.0015083490058268934,0.17552453865492862,1e-06,0.23557724353423848,100000,6,"OrderedDict([('colsample_bytree', 0.01), ('learning_rate', 0.031698696823325774), ('max_bin', 100), ('max_depth', 100), ('min_child_samples', 37), ('min_child_weight', 6.245849787340317), ('n_estimators', 248), ('num_leaves', 61), ('reg_alpha', 0.0015083490058268934), ('reg_lambda', 0.17552453865492862), ('scale_pos_weight', 1e-06), ('subsample', 0.23557724353423848), ('subsample_for_bin', 100000), ('subsample_freq', 6)])"
76,-2.3410267448479645,-2.375519264518632,-2.3089798103543453,-2.3418419399069808,0.027170733610001375,20,141.96896966298422,56.16638381621772,68.33883770306905,10.338234753098197,0.2164093168454971,0.01718794093119781,1000,35,50,1.8583446998036912,293,58,9.226956428891706e-09,0.8407494577007503,0.019278937700330127,0.22375678174479874,387542,1,"OrderedDict([('colsample_bytree', 0.2164093168454971), ('learning_rate', 0.01718794093119781), ('max_bin', 1000), ('max_depth', 35), ('min_child_samples', 50), ('min_child_weight', 1.8583446998036912), ('n_estimators', 293), ('num_leaves', 58), ('reg_alpha', 9.226956428891706e-09), ('reg_lambda', 0.8407494577007503), ('scale_pos_weight', 0.019278937700330127), ('subsample', 0.22375678174479874), ('subsample_for_bin', 387542), ('subsample_freq', 1)])"
